대표식품명,R,G,B,HEX,식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),니코틴산(mg),니코틴아마이드(mg),비오틴(μg),비타민 B6 / 피리독신(mg),비타민 B12(μg),엽산(μg DFE),콜린(mg),판토텐산(mg),비타민 D2(μg),비타민 D3(μg),비타민 E(mg α-TE),알파 토코페롤(mg),베타 토코페롤(mg),감마 토코페롤(mg),델타 토코페롤(mg),알파 토코트리에놀(mg),베타 토코트리에놀(mg),감마 토코트리에놀(mg),델타 토코트리에놀(mg),비타민 K(μg),비타민 K1(μg),비타민 K2(μg),갈락토오스(g),과당(g),당알콜(g),맥아당(g),알룰로오스(g),에리스리톨(g),유당(g),자당(g),타가토스(g),포도당(g),불포화지방산(g),EPA와 DHA의 합(mg),가돌레산(20:1) / 에이코센산(20:1)(mg),감마 리놀렌산(18:3(n-6))(mg),네르본산(24:1)(mg),도코사디에노산(22:2)(mg),도코사펜타에노산/토코사펜타엔산(22:5(n-3))(mg),DHA / 도코사헥사에노산/도코사헥사엔산(22:6(n-3))(mg),디호모리놀렌산/에이코사트리에노산(20:3(n-3))(mg),라우르산(12:0)(mg),리그노세르산(24:0)(mg),리놀레산(18:2(n-6))(g),미리스톨레산(14:1)(mg),미리스트산(14:0)(mg),박센산(18:1(n-7))(mg),베헨산(22:0)(mg),부티르산(4:0)(mg),스테아르산(18:0)(mg),스테아리돈산(18:4(n-3))(mg),아라키돈산(20:4(n-6))(mg),아라키드산(20:0)(mg),알파 리놀렌산(18:3(n-3))(g),에루크산(22:1)(mg),에이코사디에노산(20:2(n-6))(mg),에이코사트리에노산(20:3(n-6))(mg),EPA / 에이코사펜타에노산(20:5(n-3))(mg),오메가3 지방산(g),오메가6 지방산(g),올레산(18:1(n-9))(mg),카프로산(6:0)(mg),카프르산(10:0)(mg),카프릴산(8:0)(mg),트라이데칸산(13:0)(mg),트랜스 리놀레산(18:2t)(mg),트랜스 리놀렌산(18:3t)(mg),트랜스 올레산(18:1(n-9t)(mg),트리코산산(23:0)(mg),팔미톨레산(16:1)(mg),팔미트산(16:0)(mg),펜타데칸산(15:0)(mg),헨에이코산산(21:0)(mg),헵타데센산(17:1)(mg),헵타데칸산(17:0)(mg),구리(μg),마그네슘(mg),망간(mg),몰리브덴(μg),불소(mg),셀레늄(μg),아연(mg),염소(mg),요오드(μg),크롬(μg),아미노산(mg),필수아미노산(mg),비필수아미노산(mg),글루탐산(mg),글라이신(mg),라이신(mg),류신(mg),메티오닌(mg),발린(mg),세린(mg),시스테인(mg),아르기닌(mg),아스파르트산(mg),알라닌(mg),이소류신(mg),타우린(mg),트레오닌(mg),트립토판(mg),티로신(mg),페닐알라닌(mg),프롤린(mg),히스티딘(mg),카페인(mg),토코페롤(mg),토코트리에놀(mg),출처코드,출처명,1인(회)분량 참고량,식품중량,업체명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자,색상구분
쫄볶이,187,110,59,#bb6e3b,D410-497000000-0001,쫄볶이,D,음식,4,외식(재료량 기반 산출함량),10,볶음류,10497,1049700,해당없음,104970000,해당없음,0,해당없음,100ml,150,76.2,4.7,1.41,,29.37,3.97,1.3,42.0,0.37,60.0,129.0,652.0,28.0,4.0,290.0,0.06,0.097,0.884,0.95,0.05,10.84,0.58,,,,,,,12.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.16,10.65,,21.41,,0.36,5.81,65.43,,,,85.24,,0.16,2.53,0.03,,0.66,,2.05,,,272.65,,17.02,,,,,,,18.28,327.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,630ml,해당없음,3,산출,2022-11-30,2025-12-29,빨강
표고버섯볶음,144,119,85,#907755,D410-500000000-0001,표고버섯볶음,D,음식,4,외식(재료량 기반 산출함량),10,볶음류,10500,1050000,해당없음,105000000,해당없음,0,해당없음,100ml,35,54.6,1.7,2.11,,3.96,0.92,1.9,8.0,0.42,26.0,122.0,143.0,13.0,0.0,153.0,0.042,0.118,1.686,1.11,0.0,1.85,0.34,,,,,,,9.47,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,10.39,0.0,0.48,0.01,0.15,0.01,,0.56,1.46,0.48,5.16,15.53,,2.27,,81.35,0.0,0.02,5.5,0.41,0.19,0.58,,0.0,0.41,0.49,609.7,,0.22,,,,,,,25.66,222.12,,,,,,8.84,,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,110ml,해당없음,3,산출,2024-01-31,2025-12-29,빨강
햄채소볶음,163,118,76,#a3764c,D410-504000000-0001,햄채소볶음,D,음식,4,외식(재료량 기반 산출함량),10,볶음류,10504,1050400,해당없음,105040000,해당없음,0,해당없음,100ml,67,41.0,6.3,3.03,,3.82,1.98,0.8,10.0,0.24,87.0,148.0,334.0,14.0,0.0,162.0,0.145,0.066,1.597,11.23,0.02,14.8,0.71,,,,,,,7.38,,,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,21.37,0.0,0.02,0.0,1.62,1.01,,1.58,2.6,1.1,0.47,18.03,,6.66,,199.67,0.0,1.23,8.45,0.13,0.39,4.98,,0.0,0.13,1.11,799.32,,1.1,,,,,,,28.19,449.49,,,,,,10.99,,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,210ml,해당없음,3,산출,2024-01-31,2025-12-29,빨강
호박볶음,142,133,44,#8e852c,D410-505370000-0001,호박볶음_호박,D,음식,4,외식(재료량 기반 산출함량),10,볶음류,10505,1050537,호박,105053700,해당없음,0,해당없음,100ml,27,57.4,0.84,1.32,,3.53,1.62,1.4,17.0,0.18,27.0,144.0,234.0,15.0,0.0,184.0,0.028,0.056,0.242,3.28,0.0,1.31,0.19,,,,,,,20.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.04,1.08,,0.05,,0.55,0.04,0.92,,,,48.52,,0.06,4.51,0.19,,0.07,,0.85,,,297.45,,0.0,,,,,,,1.67,131.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,70ml,해당없음,3,산출,2022-11-30,2025-12-29,노랑
꽈리고추볶음,106,109,42,#6a6d2a,D410-508000000-0001,꽈리고추볶음,D,음식,4,외식(재료량 기반 산출함량),10,볶음류,10508,1050800,해당없음,105080000,해당없음,0,해당없음,100ml,145,68.2,2.4,9.86,,12.59,2.77,2.3,19.0,0.62,49.0,241.0,427.0,26.0,0.0,312.0,0.056,0.23,0.746,36.37,0.0,0.0,1.47,,,,,,,67.75,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,66.42,0.0,0.03,0.0,0.0,0.0,,0.06,13.52,4.94,0.0,7.1,,33.15,,364.35,0.0,0.0,32.22,0.6,0.0,0.15,,0.0,0.6,4.94,2084.56,,0.0,,,,,,,8.22,1012.72,,,,,,23.45,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,78.60ml,해당없음,3,산출,2024-01-31,2025-12-29,초록
닭볶음,161,82,33,#a15221,D410-510000000-0001,닭볶음,D,음식,4,외식(재료량 기반 산출함량),10,볶음류,10510,1051000,해당없음,105100000,해당없음,0,해당없음,100ml,137,73.3,14.7,3.01,,12.63,3.65,1.5,22.0,0.91,86.0,326.0,270.0,55.0,26.0,343.0,0.165,0.198,1.934,3.81,0.0,36.48,0.48,,,,,,,21.27,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,15.02,0.0,0.0,0.0,0.0,0.0,,1.09,3.02,1.2,0.35,5.68,,7.57,,117.67,0.0,17.21,9.38,0.16,0.0,0.04,,0.0,0.16,1.22,523.65,,0.0,,,,,,,14.24,335.28,,,,,,32.89,,,,,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,280ml,해당없음,3,산출,2024-01-31,2025-12-29,빨강
두부볶음,133,101,69,#856545,D410-512160000-0001,두부볶음_돼지고기,D,음식,4,외식(재료량 기반 산출함량),10,볶음류,10512,1051216,돼지고기,105121600,해당없음,0,해당없음,100ml,197,87.4,12.4,10.52,,13.12,3.68,2.9,57.0,1.41,176.0,231.0,246.0,28.0,1.0,333.0,0.2,0.202,0.863,0.68,0.05,10.36,1.77,,,,,,,19.61,,,,,1.38,,,,,,,,,,,,,,,,,,,,,,,,53.51,0.0,0.02,0.0,1.26,0.0,,1.99,15.51,4.98,0.23,24.1,,33.79,,424.14,0.0,0.0,33.21,0.65,0.0,6.87,,0.0,0.66,4.99,2306.98,,0.89,,,,,,,30.77,1203.34,,,,,,73.51,,,,,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,113.40ml,해당없음,3,산출,2024-01-31,2025-12-29,빨강
모듬버섯볶음,146,125,90,#927d5a,D410-514000000-0001,모듬버섯볶음,D,음식,4,외식(재료량 기반 산출함량),10,볶음류,10514,1051400,해당없음,105140000,해당없음,0,해당없음,100ml,69,85.0,3.0,4.56,,6.82,2.0,2.6,13.0,0.61,74.0,257.0,430.0,23.0,0.0,270.0,0.067,0.181,2.795,3.99,0.0,2.13,0.75,,,,,,,40.14,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,26.3,0.0,0.11,0.01,0.14,0.1,,0.52,5.33,2.1,2.61,12.79,,12.71,,187.62,0.0,0.01,15.14,0.23,0.03,0.28,,0.17,0.23,2.1,1066.42,,0.2,,,,,,,18.32,504.95,,,,,,14.3,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,100ml,해당없음,3,산출,2024-01-31,2025-12-29,빨강
베이컨채소볶음,161,126,85,#a17e55,D410-516000000-0001,베이컨채소볶음,D,음식,4,외식(재료량 기반 산출함량),10,볶음류,10516,1051600,해당없음,105160000,해당없음,0,해당없음,100ml,142,98.5,6.3,8.81,,10.06,4.78,2.2,24.0,0.41,104.0,274.0,241.0,126.0,0.0,1513.0,0.103,0.079,1.792,28.14,0.19,18.77,2.39,,,,,,,21.5,,,,,0.61,,,,,,,,,,,,,,,,,,,,,,,,65.05,0.0,0.0,0.0,4.78,3.6,,3.64,4.58,2.23,1.06,74.88,,11.26,,734.39,0.0,20.76,18.2,0.26,0.7,32.55,,0.0,0.27,2.29,2916.57,,3.6,,,,,,,147.81,1505.95,,,,,,16.21,,,,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,129ml,해당없음,3,산출,2024-01-31,2025-12-29,빨강
소고기채소볶음,128,96,68,#806044,D410-521000000-0001,소고기채소볶음,D,음식,4,외식(재료량 기반 산출함량),10,볶음류,10521,1052100,해당없음,105210000,해당없음,0,해당없음,100ml,128,40.7,5.1,10.08,,3.35,2.21,0.7,11.0,0.79,57.0,136.0,116.0,38.0,8.0,371.0,0.017,0.159,0.671,2.39,0.0,22.89,3.51,,,,,,,7.27,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,41.56,0.0,0.01,0.0,2.2,0.0,,13.48,3.49,1.38,68.92,320.74,,9.04,,799.31,0.0,14.62,12.09,0.16,1.5,4.19,,0.0,0.16,1.41,3294.46,,5.0,,,,,,,362.78,2252.81,,,,,,10.17,,,,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,191.80ml,해당없음,3,산출,2024-01-31,2025-12-29,빨강
양송이버섯볶음,123,94,69,#7b5e45,D410-525270000-0001,양송이버섯볶음_소고기,D,음식,4,외식(재료량 기반 산출함량),10,볶음류,10525,1052527,소고기,105252700,해당없음,0,해당없음,100ml,104,58.3,4.5,7.58,,5.17,2.76,1.2,17.0,0.88,79.0,221.0,215.0,5.0,4.0,7.0,0.037,0.264,1.536,1.09,0.0,13.44,2.31,,,,,,,18.49,,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,33.75,0.0,0.18,0.0,1.29,0.0,,7.91,4.67,1.62,40.46,189.69,,10.91,,536.28,0.0,8.59,14.47,0.17,0.88,2.68,,0.0,0.18,1.64,2322.93,,2.93,,,,,,,214.56,1490.77,,,,,,14.05,,,,,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,117.50ml,해당없음,3,산출,2024-01-31,2025-12-29,빨강
어묵잡채,149,118,70,#957646,D410-527000000-0001,어묵잡채,D,음식,4,외식(재료량 기반 산출함량),10,볶음류,10527,1052700,해당없음,105270000,해당없음,0,해당없음,100ml,126,46.8,6.5,6.53,,9.87,2.2,0.6,27.0,0.59,73.0,118.0,421.0,36.0,12.0,289.0,0.01,0.106,0.435,1.41,0.0,15.38,1.71,,,,,,,7.07,,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,16.54,0.0,0.01,1.39,4.52,61.46,,5.14,4.38,1.77,23.21,114.95,,2.35,,430.2,0.0,4.93,19.88,0.11,0.5,3.44,,11.84,0.18,1.79,2071.08,,2.12,,,,,,,131.8,1082.87,,,,,,12.96,,,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,237.60ml,해당없음,3,산출,2024-01-31,2025-12-29,빨강
우엉볶음,121,94,70,#795e46,D410-528000000-0001,우엉볶음,D,음식,4,외식(재료량 기반 산출함량),10,볶음류,10528,1052800,해당없음,105280000,해당없음,0,해당없음,100ml,160,79.1,4.1,9.08,,16.33,2.75,4.9,62.0,1.1,111.0,447.0,457.0,12.0,0.0,138.0,0.043,0.356,0.457,1.03,0.0,0.0,1.37,,,,,,,26.3,,,,,1.58,,,,,,,,,,,,,,,,,,,,,,,,59.4,0.0,0.12,0.0,0.0,0.0,,0.52,10.87,4.53,0.0,7.93,,28.97,,339.09,0.0,0.0,30.65,0.53,0.0,0.65,,0.0,0.54,4.54,1953.31,,0.0,,,,,,,8.52,940.49,,,,,,52.7,,,,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,63.50ml,해당없음,3,산출,2024-01-31,2025-12-29,빨강
제육볶음,170,98,43,#aa622b,D410-529000000-0001,제육볶음,D,음식,4,외식(재료량 기반 산출함량),10,볶음류,10529,1052900,해당없음,105290000,해당없음,0,해당없음,100ml,151,65.5,12.2,8.39,,5.73,2.94,0.8,10.0,0.54,127.0,270.0,220.0,24.0,5.0,220.0,0.398,0.161,2.322,3.06,0.33,37.43,3.09,,,,,,,6.62,,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,63.78,0.0,0.01,0.0,7.93,0.01,,11.96,0.8,1.1,0.81,128.28,,0.58,,1002.09,0.0,25.66,14.0,0.07,1.79,39.94,,0.0,0.09,1.18,2901.74,,8.48,,,,,,,188.86,1863.39,,,,,,19.12,,,,,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,100ml,해당없음,3,산출,2024-01-31,2025-12-29,빨강
콩나물잡채,167,119,63,#a7773f,D410-530000000-0001,콩나물잡채,D,음식,4,외식(재료량 기반 산출함량),10,볶음류,10530,1053000,해당없음,105300000,해당없음,0,해당없음,100ml,103,55.6,4.8,7.86,,3.76,1.63,1.0,30.0,0.78,72.0,170.0,150.0,38.0,4.0,402.0,0.058,0.161,0.677,1.12,0.0,12.0,2.24,,,,,,,26.1,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,18.7,0.0,0.02,0.0,1.15,0.0,,7.03,4.18,1.73,36.13,167.89,,6.67,,565.59,0.0,8.23,23.64,0.07,0.79,2.27,,0.0,0.07,1.75,2778.58,,2.62,,,,,,,194.01,1416.19,,,,,,22.02,,,,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,145.60ml,해당없음,3,산출,2024-01-31,2025-12-29,빨강
피망볶음,133,120,65,#857841,D410-532000000-0001,피망볶음,D,음식,4,외식(재료량 기반 산출함량),10,볶음류,10532,1053200,해당없음,105320000,해당없음,0,해당없음,100ml,138,70.5,1.7,9.8,,11.12,2.4,2.0,20.0,0.55,38.0,181.0,427.0,11.0,0.0,127.0,0.022,0.199,0.762,13.92,0.0,0.0,1.46,,,,,,,24.05,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,66.42,0.0,0.03,0.0,0.0,0.0,,0.27,11.78,4.91,0.0,7.39,,32.18,,361.83,0.0,0.0,32.79,0.59,0.0,0.15,,0.0,0.59,5.34,2082.09,,0.22,,,,,,,8.51,1001.16,,,,,,17.18,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,78.60ml,해당없음,3,산출,2024-01-31,2025-12-29,노랑
호박고지볶음,141,128,73,#8d8049,D410-533000000-0001,호박고지볶음,D,음식,4,외식(재료량 기반 산출함량),10,볶음류,10533,1053300,해당없음,105330000,해당없음,0,해당없음,100ml,104,11.2,2.4,2.17,,20.28,9.98,3.9,60.0,0.62,74.0,548.0,911.0,123.0,0.0,1477.0,0.162,0.132,0.378,4.72,0.0,0.0,0.32,,,,,,,27.86,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,2.91,0.0,0.08,0.0,0.0,0.0,,1.25,2.64,0.76,0.0,3.39,,3.08,,95.92,0.0,0.26,10.59,0.04,0.0,0.4,,0.0,0.04,0.76,632.65,,0.0,,,,,,,3.41,202.98,,,,,,29.4,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,120ml,해당없음,3,산출,2024-01-31,2025-12-29,노랑
갈치조림,157,93,49,#9d5d31,D411-507060000-0001,갈치조림_무,D,음식,4,외식(재료량 기반 산출함량),11,조림류,11507,1150706,무,115070600,해당없음,0,해당없음,100ml,65,53.8,6.31,2.4,,4.44,1.78,1.2,23.0,0.52,78.0,213.0,232.0,19.0,6.0,161.0,0.071,0.12,0.913,3.27,2.94,21.47,0.67,,,,,,,13.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76,,,31.96,246.27,,2.4,,0.13,1.95,99.61,,,,91.33,,16.92,0.67,0.02,,0.09,,95.88,,,519.93,,0.01,,,,,,,121.68,440.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,400ml,해당없음,3,산출,2022-11-30,2025-12-29,빨강
달걀조림,152,103,55,#986737,D411-512000000-0001,달걀조림,D,음식,4,외식(재료량 기반 산출함량),11,조림류,11512,1151200,해당없음,115120000,해당없음,0,해당없음,100ml,109,51.8,9.01,4.79,,6.53,1.5,0.1,34.0,1.23,130.0,122.0,498.0,50.0,49.0,2.0,0.05,0.465,0.153,0.04,1.1,190.34,1.63,,,,,,,77.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,3.56,52.4,,0.01,,0.72,3.1,16.12,,,,386.49,,0.0,1.01,0.02,,7.92,,0.0,,,1882.63,,0.0,,,,,,,110.33,1100.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,80ml,해당없음,3,산출,2022-11-30,2025-12-29,빨강
닭도리탕,177,104,45,#b1682d,D411-513000000-0001,닭도리탕,D,음식,4,외식(재료량 기반 산출함량),11,조림류,11513,1151300,해당없음,115130000,해당없음,0,해당없음,100ml,78,44.6,6.51,3.34,,5.6,1.55,1.2,9.0,0.5,68.0,141.0,166.0,37.0,15.0,259.0,0.091,0.12,1.047,2.2,0.0,22.56,0.89,,,,,,,10.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,9.84,,0.49,8.84,29.61,,,,163.76,,0.0,0.58,0.04,,3.89,,0.0,,,1046.95,,0.05,,,,,,,189.17,666.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,450ml,해당없음,3,산출,2022-11-30,2025-12-29,빨강
건갈치조림,144,109,74,#906d4a,D411-537000000-0001,건갈치조림,D,음식,4,외식(재료량 기반 산출함량),11,조림류,11537,1153700,해당없음,115370000,해당없음,0,해당없음,100ml,96,39.8,11.2,3.68,,3.68,1.9,0.3,49.0,0.86,112.0,181.0,1051.0,4.0,0.0,54.0,0.08,0.19,0.957,1.43,5.61,45.24,1.0,,,,,,,8.37,,,,,0.55,,,,,,,,,,,,,,,,,,,,,,,,92.79,5.58,0.01,0.0,47.47,365.8,,2.86,0.37,0.21,2.79,145.63,,0.49,,147.58,27.92,25.13,2.42,0.02,89.36,0.06,,142.41,0.62,0.25,884.36,,0.0,,,,,,,179.46,652.58,,,,,,18.92,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,74.60ml,해당없음,3,산출,2024-01-31,2025-12-29,빨강
건꼴뚜기조림,120,97,66,#786142,D411-538160000-0001,건꼴뚜기조림_풋고추,D,음식,4,외식(재료량 기반 산출함량),11,조림류,11538,1153816,풋고추,115381600,해당없음,0,해당없음,100ml,288,29.2,29.4,13.55,,10.14,1.55,0.9,290.0,2.85,471.0,390.0,1038.0,41.0,38.0,36.0,0.203,0.446,2.704,3.56,10.99,513.3,1.96,,,,,,,28.41,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,117.11,0.0,0.03,0.0,9.52,398.4,,0.07,12.43,5.02,5.44,52.24,,33.86,,410.48,1.36,32.67,30.75,0.64,0.0,0.16,,237.95,1.29,5.06,2082.49,,0.12,,,,,,,27.03,1361.77,,,,,,99.1,,,,,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,31.10ml,해당없음,3,산출,2024-01-31,2025-12-29,빨강
게조림,140,95,65,#8c5f41,D411-539000000-0001,게조림,D,음식,4,외식(재료량 기반 산출함량),11,조림류,11539,1153900,해당없음,115390000,해당없음,0,해당없음,100ml,21,20.9,4.2,0.18,,0.31,0.1,0.0,32.0,0.21,36.0,60.0,164.0,0.0,0.0,0.0,0.01,0.05,0.016,0.0,0.0,7.59,0.04,,,,,,,3.7,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,0.91,0.0,0.0,0.43,4.18,29.68,,0.14,0.12,0.0,0.0,1.82,,0.31,,11.14,0.0,0.0,0.58,0.0,0.13,1.65,,39.4,0.07,0.01,14.59,,0.0,,,,,,,8.9,19.34,,,,,,12.36,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,800ml,해당없음,3,산출,2024-01-31,2025-12-29,빨강
고구마조림,134,85,42,#86552a,D411-540000000-0001,고구마조림,D,음식,4,외식(재료량 기반 산출함량),11,조림류,11540,1154000,해당없음,115400000,해당없음,0,해당없음,100ml,167,79.7,2.5,0.61,,38.53,10.99,3.8,28.0,0.76,75.0,456.0,848.0,65.0,0.0,775.0,0.075,0.27,0.926,8.76,0.0,0.0,0.13,,,,,,,81.44,,,,,0.85,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.0,0.04,0.0,0.0,0.0,,4.9,0.95,0.29,0.0,2.0,,1.02,,27.94,0.0,0.0,3.68,0.02,0.0,0.28,,0.0,0.02,0.29,143.67,,0.0,,,,,,,1.62,89.97,,,,,,33.57,,,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,97ml,해당없음,3,산출,2024-01-31,2025-12-29,빨강
곤약조림,127,92,62,#7f5c3e,D411-541000000-0001,곤약조림,D,음식,4,외식(재료량 기반 산출함량),11,조림류,11541,1154100,해당없음,115410000,해당없음,0,해당없음,100ml,31,82.7,0.8,1.46,,5.19,1.5,2.1,63.0,0.25,18.0,43.0,235.0,0.0,0.0,2.0,0.006,0.188,0.101,0.16,0.0,0.0,0.23,,,,,,,3.77,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,2.3,0.0,0.04,0.0,0.0,0.0,,0.27,1.15,0.6,0.0,2.27,,1.45,,76.86,0.0,0.0,8.51,0.01,0.0,0.2,,0.0,0.01,0.6,540.91,,0.0,,,,,,,1.91,130.41,,,,,,8.5,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,122.90ml,해당없음,3,산출,2024-01-31,2025-12-29,빨강
꽈리고추조림,102,86,53,#665635,D411-543050000-0001,꽈리고추조림_멸치,D,음식,4,외식(재료량 기반 산출함량),11,조림류,11543,1154305,멸치,115430500,해당없음,0,해당없음,100ml,57,34.5,7.1,1.21,,4.7,1.24,1.2,257.0,1.44,220.0,201.0,460.0,15.0,0.0,176.0,0.036,0.097,0.577,16.46,0.8,63.41,0.28,,,,,,,38.49,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,5.08,0.0,4.67,1.08,3.75,133.82,,0.45,4.89,0.35,0.06,27.28,,3.59,,56.89,0.0,0.34,6.55,0.05,0.34,0.05,,47.21,0.23,0.35,192.89,,0.0,,,,,,,31.24,170.01,,,,,,46.73,,,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,80ml,해당없음,3,산출,2024-01-31,2025-12-29,빨강
다시마조림,111,91,63,#6f5b3f,D411-544000000-0001,다시마조림,D,음식,4,외식(재료량 기반 산출함량),11,조림류,11544,1154400,해당없음,115440000,해당없음,0,해당없음,100ml,60,112.8,3.1,3.35,,6.96,0.96,3.4,109.0,2.18,71.0,1011.0,501.0,48.0,0.0,573.0,0.043,0.354,1.056,13.65,0.0,0.0,0.51,,,,,,,140.25,,,,,0.81,,,,,,,,,,,,,,,,,,,,,,,,5.18,1.33,0.16,0.0,0.0,0.0,,0.06,2.52,1.32,0.0,6.48,,3.46,,171.43,8.13,10.02,19.01,0.02,0.0,0.75,,5.82,0.04,1.33,1208.42,,0.0,,,,,,,8.24,302.11,,,,,,108.28,,,,,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,64.20ml,해당없음,3,산출,2024-01-31,2025-12-29,빨강
단호박조림,167,117,38,#a77526,D411-545000000-0001,단호박조림,D,음식,4,외식(재료량 기반 산출함량),11,조림류,11545,1154500,해당없음,115450000,해당없음,0,해당없음,100ml,71,67.2,2.2,0.94,,15.15,4.38,4.5,19.0,0.58,53.0,400.0,815.0,227.0,0.0,2722.0,0.037,0.323,0.679,8.56,0.0,0.0,0.16,,,,,,,20.25,,,,,2.71,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.0,0.04,0.0,0.0,0.0,,0.53,0.59,0.36,0.0,1.87,,0.81,,36.98,0.0,0.0,2.45,0.07,0.0,0.27,,0.0,0.06,0.36,299.45,,0.0,,,,,,,1.56,121.3,,,,,,24.81,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,100ml,해당없음,3,산출,2024-01-31,2025-12-29,빨강
